,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1
669,07/27/06,,https://www.finance.senate.gov/hearings/2006/07/27/open-executive-session-to-review-and-make-recommendations-on-proposed-legislation-implementing-the-us-peru-trade-promotion-agreement-and-to-consider-favorably-reporting-s-3495-to-authorize-the-extension-of-nondiscriminatory-treatment-normal-trade-relations-treatment-to-the-products-of-vietnam,"Open Executive Session to review and make recommendations on proposed legislation implementing the U.S.-Peru Trade Promotion Agreement, and to consider favorably reporting S. 3495, to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to the products of Vietnam",,Finance,2022-03-17,https://www.finance.senate.gov,"['Chuck Grassley', 'Max Baucus']","['', '']","[('Chuck Grassley', ''), ('Max Baucus', '')]",669.0,669.0,668.0,668.0,668.0,668.0,668.0,668.0,668.0,665.0,665.0,664.0,664.0
670,07/26/06,,https://www.finance.senate.gov/hearings/a-closer-look-at-the-size-and-sources-of-the-tax-gap,A Closer Look at the Size and Sources of the Tax Gap,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6C3A246-9500-957B-6E04-B81474F97A2E,"['Jon Kyl', 'James M. Jeffords', 'Mark J. Mazur', 'Michael Brostek', 'J. Russell George', 'Nina E. Olson', 'Raymond Jr. Wagner']","['https://www.finance.senate.gov/imo/media/doc/072506jk1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072606jj.pdf', 'https://www.finance.senate.gov/imo/media/doc/072606mm.pdf', 'https://www.finance.senate.gov/imo/media/doc/072606tb.pdf', 'https://www.finance.senate.gov/imo/media/doc/072606rg.pdf', 'https://www.finance.senate.gov/imo/media/doc/072606no.pdf', 'https://www.finance.senate.gov/imo/media/doc/072606rw1.pdf']","[('Jon Kyl', 'https://www.finance.senate.gov/imo/media/doc/072506jk1.pdf'), ('James M. Jeffords', 'https://www.finance.senate.gov/imo/media/doc/072606jj.pdf'), ('Mark J. Mazur', 'https://www.finance.senate.gov/imo/media/doc/072606mm.pdf'), ('Michael Brostek', 'https://www.finance.senate.gov/imo/media/doc/072606tb.pdf'), ('J. Russell George', 'https://www.finance.senate.gov/imo/media/doc/072606rg.pdf'), ('Nina E. Olson', 'https://www.finance.senate.gov/imo/media/doc/072606no.pdf'), ('Raymond Jr. Wagner', 'https://www.finance.senate.gov/imo/media/doc/072606rw1.pdf')]",670.0,670.0,669.0,669.0,669.0,669.0,669.0,669.0,669.0,666.0,666.0,665.0,665.0
671,07/25/06,,https://www.finance.senate.gov/hearings/chip-at-10-a-decade-of-covering-children,CHIP at 10: A Decade of Covering Children,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6CE44DE-0442-1428-3324-E6C90C5ACCA7,"['Orrin G. Hatch', 'John D. Rockefeller IV', 'Ted Kennedy', 'Mark McClellan', 'Evelyne Baumrucker', 'Chris Peterson']","['https://www.finance.senate.gov/imo/media/doc/072606rw1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506jr1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506tktest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506cms.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506ebtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506cptest.pdf']","[('Orrin G. Hatch', 'https://www.finance.senate.gov/imo/media/doc/072606rw1.pdf'), ('John D. Rockefeller IV', 'https://www.finance.senate.gov/imo/media/doc/072506jr1.pdf'), ('Ted Kennedy', 'https://www.finance.senate.gov/imo/media/doc/072506tktest.pdf'), ('Mark McClellan', 'https://www.finance.senate.gov/imo/media/doc/072506cms.pdf'), ('Evelyne Baumrucker', 'https://www.finance.senate.gov/imo/media/doc/072506ebtest.pdf'), ('Chris Peterson', 'https://www.finance.senate.gov/imo/media/doc/072506cptest.pdf')]",671.0,671.0,670.0,670.0,670.0,670.0,670.0,670.0,670.0,667.0,667.0,666.0,666.0
672,07/25/06,,https://www.finance.senate.gov/hearings/how-much-should-borders-matterd-tax-jurisdiction-in-the-new-economy,How Much Should Borders Matter?: Tax Jurisdiction in the New Economy,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6CB49DE-9939-0DBF-421A-F82CCA43FB01,"['Craig Thomas', 'Jeff Bingaman', 'Byron Dorgan', 'Michael Enzi', 'Daniel W. Noble', 'George Isaacson', 'Christopher Rants', 'Robert Benham', 'Gary Imig', 'Douglas Lindholm', 'Dan Bucks', 'Michael Mundaca']","['https://www.finance.senate.gov/imo/media/doc/072506ct1.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/072506Dorgan.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506enzitest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506dntest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506gistest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506crtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506rbtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506gitest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506dl1test.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506dbtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072506mmtest.pdf']","[('Craig Thomas', 'https://www.finance.senate.gov/imo/media/doc/072506ct1.pdf'), ('Jeff Bingaman', ''), ('Byron Dorgan', 'https://www.finance.senate.gov/imo/media/doc/072506Dorgan.pdf'), ('Michael Enzi', 'https://www.finance.senate.gov/imo/media/doc/072506enzitest1.pdf'), ('Daniel W. Noble', 'https://www.finance.senate.gov/imo/media/doc/072506dntest.pdf'), ('George Isaacson', 'https://www.finance.senate.gov/imo/media/doc/072506gistest.pdf'), ('Christopher Rants', 'https://www.finance.senate.gov/imo/media/doc/072506crtest.pdf'), ('Robert Benham', 'https://www.finance.senate.gov/imo/media/doc/072506rbtest.pdf'), ('Gary Imig', 'https://www.finance.senate.gov/imo/media/doc/072506gitest.pdf'), ('Douglas Lindholm', 'https://www.finance.senate.gov/imo/media/doc/072506dl1test.pdf'), ('Dan Bucks', 'https://www.finance.senate.gov/imo/media/doc/072506dbtest.pdf'), ('Michael Mundaca', 'https://www.finance.senate.gov/imo/media/doc/072506mmtest.pdf')]",672.0,672.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,668.0,668.0,667.0,667.0
673,07/13/06,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-mr-eric-solomon-to-be-assistant-secretary-of-the-treasury-for-tax-policy-us-department-of-the-treasury,"Hearing to consider the nomination of Mr. Eric Solomon, to be Assistant Secretary of the Treasury for Tax Policy, U.S. Department of the Treasury",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6D32076-9E9F-A68D-7059-A22CEA7CA81F,"['Chuck Grassley', 'Max Baucus', 'Eric Solomon']","['https://www.finance.senate.gov/imo/media/doc/071306cg.pdf', 'https://www.finance.senate.gov/imo/media/doc/071306cg.pdf', 'https://www.finance.senate.gov/imo/media/doc/071306estest.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/071306cg.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/071306cg.pdf'), ('Eric Solomon', 'https://www.finance.senate.gov/imo/media/doc/071306estest.pdf')]",673.0,673.0,672.0,672.0,672.0,672.0,672.0,672.0,672.0,669.0,669.0,668.0,668.0
674,07/12/06,,https://www.finance.senate.gov/hearings/to-hear-testimony-on-s3495a-bill-to-authorize-the-extension-of-nondiscriminatory-treatment-normal-trade-relations-treatment-to-the-products-of-vietnam,To hear testimony on “S.3495—A bill to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to the products of Vietnam”,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6D92EFF-BD45-D5AC-4AEA-6E2D180E3503,"['Chuck Grassley', 'Max Baucus', 'Karan Bhatia', 'Eric John', 'Jon Caspers', 'Christian Schlect', 'Jeffrey R. Shafer', 'Augustine D. Tantillo', 'Chris Seiple', 'T. Kumar', 'Virginia Foote']","['https://www.finance.senate.gov/imo/media/doc/071306estest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071306estest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071206kbtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071206ejtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071206jctest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071206cstest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071206jstest2.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/071206cstest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/071206tktest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071206vftest.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/071306estest.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/071306estest.pdf'), ('Karan Bhatia', 'https://www.finance.senate.gov/imo/media/doc/071206kbtest.pdf'), ('Eric John', 'https://www.finance.senate.gov/imo/media/doc/071206ejtest.pdf'), ('Jon Caspers', 'https://www.finance.senate.gov/imo/media/doc/071206jctest.pdf'), ('Christian Schlect', 'https://www.finance.senate.gov/imo/media/doc/071206cstest.pdf'), ('Jeffrey R. Shafer', 'https://www.finance.senate.gov/imo/media/doc/071206jstest2.pdf'), ('Augustine D. Tantillo', ''), ('Chris Seiple', 'https://www.finance.senate.gov/imo/media/doc/071206cstest1.pdf'), ('T. Kumar', 'https://www.finance.senate.gov/imo/media/doc/071206tktest.pdf'), ('Virginia Foote', 'https://www.finance.senate.gov/imo/media/doc/071206vftest.pdf')]",674.0,674.0,673.0,673.0,673.0,673.0,673.0,673.0,673.0,670.0,670.0,669.0,669.0
675,06/29/06,,https://www.finance.senate.gov/hearings/small-business-pension-plans-how-can-we-increase-worker-coveraged,Small Business Pension Plans: How Can We Increase Worker Coverage?,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6EC664F-E7E3-2C44-0D0E-60F0FE53A498,"['Gordon Smith', 'John F. Kerry', 'Craig Copeland', 'Steve Bjerke', 'Daniel Hall', 'Paula Calimafde', 'David C. John', 'J. Mark Iwry']","['https://www.finance.senate.gov/imo/media/doc/062906gs1.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906jk.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testcc.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testsb.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testdh.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testpc.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testdjmi(2).pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testmi.pdf']","[('Gordon Smith', 'https://www.finance.senate.gov/imo/media/doc/062906gs1.pdf'), ('John F. Kerry', 'https://www.finance.senate.gov/imo/media/doc/062906jk.pdf'), ('Craig Copeland', 'https://www.finance.senate.gov/imo/media/doc/062906testcc.pdf'), ('Steve Bjerke', 'https://www.finance.senate.gov/imo/media/doc/062906testsb.pdf'), ('Daniel Hall', 'https://www.finance.senate.gov/imo/media/doc/062906testdh.pdf'), ('Paula Calimafde', 'https://www.finance.senate.gov/imo/media/doc/062906testpc.pdf'), ('David C. John', 'https://www.finance.senate.gov/imo/media/doc/062906testdjmi(2).pdf'), ('J. Mark Iwry', 'https://www.finance.senate.gov/imo/media/doc/062906testmi.pdf')]",675.0,675.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,671.0,671.0,670.0,670.0
676,06/29/06,,https://www.finance.senate.gov/hearings/the-us-peru-trade-promotion-agreement,The U.S.-Peru Trade Promotion Agreement,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6E0BF75-A5BD-36F7-D0D8-820BFE40968C,"['Chuck Grassley', 'Max Baucus', 'Everett Eissenstat', 'Jon Stoner', 'Joy Philippi', 'Leon Trammell', 'Richard L. Trumka', ""Brian O'Neill""]","['https://www.finance.senate.gov/imo/media/doc/062906testmi.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testmi.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testee.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testjs.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testjp.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testlt.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testrt.pdf', 'https://www.finance.senate.gov/imo/media/doc/062906testbo.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/062906testmi.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/062906testmi.pdf'), ('Everett Eissenstat', 'https://www.finance.senate.gov/imo/media/doc/062906testee.pdf'), ('Jon Stoner', 'https://www.finance.senate.gov/imo/media/doc/062906testjs.pdf'), ('Joy Philippi', 'https://www.finance.senate.gov/imo/media/doc/062906testjp.pdf'), ('Leon Trammell', 'https://www.finance.senate.gov/imo/media/doc/062906testlt.pdf'), ('Richard L. Trumka', 'https://www.finance.senate.gov/imo/media/doc/062906testrt.pdf'), (""Brian O'Neill"", 'https://www.finance.senate.gov/imo/media/doc/062906testbo.pdf')]",676.0,676.0,675.0,675.0,675.0,675.0,675.0,675.0,675.0,672.0,672.0,671.0,671.0
677,06/28/06,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-the-nomination-of-henry-m-paulson-jr-to-be-secretary-of-the-treasury-s-1321-the-telephone-excise-tax-repeal-act-of-2005-and-and-amendment-that-incorporates-s-832-the-taxpayer-protection-and-assistance-act-of-2005-and-s-3569-the-us-oman-free-trade-agreement-,"Open Executive Session to consider the Nomination of Henry M. Paulson, Jr., to be Secretary of the Treasury; S. 1321, the Telephone Excise Tax Repeal Act of 2005 and and Amendment that incorporates S. 832, the Taxpayer Protection and Assistance Act of 2005; and S. 3569, the U.S.-Oman Free Trade Agreement",,Finance,2022-03-17,https://www.finance.senate.gov,"['Chuck Grassley', 'Max Baucus']","['https://www.finance.senate.gov/imo/media/doc/062806cg1.pdf', 'https://www.finance.senate.gov/imo/media/doc/062806mb.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/062806cg1.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/062806mb.pdf')]",677.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,673.0,673.0,672.0,672.0
678,06/27/06,,https://www.finance.senate.gov/hearings/to-consider-the-nomination-of-mr-henry-m-paulson-jr-to-be-secretary-of-the-treasury,"To Consider the Nomination of Mr. Henry M. Paulson Jr., to be Secretary of the Treasury",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E6FCFF07-A7CB-8341-1922-BE9974C4DC94,"['Chuck Grassley', 'Max Baucus', 'Henry M. Paulson']","['https://www.finance.senate.gov/imo/media/doc/062806mb.pdf', 'https://www.finance.senate.gov/imo/media/doc/062706mb.pdf', 'https://www.finance.senate.gov/imo/media/doc/062706testhp.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/062806mb.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/062706mb.pdf'), ('Henry M. Paulson', 'https://www.finance.senate.gov/imo/media/doc/062706testhp.pdf')]",678.0,678.0,677.0,677.0,677.0,677.0,677.0,677.0,677.0,674.0,674.0,673.0,673.0
679,06/13/06,,https://www.finance.senate.gov/hearings/a-tune-up-on-corporate-tax-issues-whats-going-on-under-the-hoodd,A Tune-Up On Corporate Tax Issues: What’s Going On Under The Hood?,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E7016148-B1AC-8134-43EA-3D5AB7B14AB5,"['Chuck Grassley', 'Max Baucus', 'Mark Everson', 'David Walker', ""Eileen O'Connor"", 'George A. Plesko', 'Edward D. Kleinbard', 'Martin A. Sullivan']","['https://www.finance.senate.gov/imo/media/doc/062706testhp.pdf', 'https://www.finance.senate.gov/imo/media/doc/062706testhp.pdf', 'https://www.finance.senate.gov/imo/media/doc/061306testme.pdf', 'https://www.finance.senate.gov/imo/media/doc/061306testdw.pdf', 'https://www.finance.senate.gov/imo/media/doc/061306testeo.pdf', 'https://www.finance.senate.gov/imo/media/doc/061306testgp.pdf', 'https://www.finance.senate.gov/imo/media/doc/061306testek.pdf', 'https://www.finance.senate.gov/imo/media/doc/061306testms.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/062706testhp.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/062706testhp.pdf'), ('Mark Everson', 'https://www.finance.senate.gov/imo/media/doc/061306testme.pdf'), ('David Walker', 'https://www.finance.senate.gov/imo/media/doc/061306testdw.pdf'), (""Eileen O'Connor"", 'https://www.finance.senate.gov/imo/media/doc/061306testeo.pdf'), ('George A. Plesko', 'https://www.finance.senate.gov/imo/media/doc/061306testgp.pdf'), ('Edward D. Kleinbard', 'https://www.finance.senate.gov/imo/media/doc/061306testek.pdf'), ('Martin A. Sullivan', 'https://www.finance.senate.gov/imo/media/doc/061306testms.pdf')]",679.0,679.0,678.0,678.0,678.0,678.0,678.0,678.0,678.0,675.0,675.0,674.0,674.0
680,06/08/06,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-original-bills-entitled-the-medicare-medicaid-and-schip-indian-health-care-improvement-act-of-2006-and-the-improving-outcomes-for-children-affected-by-meth-act-of-2006,"Open Executive Session to consider original bills entitled, the “Medicare, Medicaid, and SCHIP Indian Health Care Improvement Act of 2006”, and the “Improving Outcomes for Children Affected by Meth Act of 2006”",,Finance,2022-03-17,https://www.finance.senate.gov,"['Chuck Grassley', 'Max Baucus']","['https://www.finance.senate.gov/imo/media/doc/061306testms.pdf', 'https://www.finance.senate.gov/imo/media/doc/060806mbpdf1.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/061306testms.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/060806mbpdf1.pdf')]",680.0,680.0,679.0,679.0,679.0,679.0,679.0,679.0,679.0,676.0,676.0,675.0,675.0
681,05/23/06,,https://www.finance.senate.gov/hearings/encouraging-economic-self-determination-in-indian-country,Encouraging Economic Self-Determination in Indian Country,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E7169300-A904-9DD9-3354-F3BAA6568491,"['Gordon Smith', 'John F. Kerry', 'Raymond C. Etcitty', 'Lenor A. Scheffler', 'Gavin Clarkson', 'Scott Schickli', 'Wayne A. . Shammel']","['https://www.finance.senate.gov/imo/media/doc/052306gs2.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/052306testre.pdf', 'https://www.finance.senate.gov/imo/media/doc/052306testls.pdf', 'https://www.finance.senate.gov/imo/media/doc/052306testgc.pdf', 'https://www.finance.senate.gov/imo/media/doc/052306testss.pdf', 'https://www.finance.senate.gov/imo/media/doc/052306testws.pdf']","[('Gordon Smith', 'https://www.finance.senate.gov/imo/media/doc/052306gs2.pdf'), ('John F. Kerry', ''), ('Raymond C. Etcitty', 'https://www.finance.senate.gov/imo/media/doc/052306testre.pdf'), ('Lenor A. Scheffler', 'https://www.finance.senate.gov/imo/media/doc/052306testls.pdf'), ('Gavin Clarkson', 'https://www.finance.senate.gov/imo/media/doc/052306testgc.pdf'), ('Scott Schickli', 'https://www.finance.senate.gov/imo/media/doc/052306testss.pdf'), ('Wayne A. . Shammel', 'https://www.finance.senate.gov/imo/media/doc/052306testws.pdf')]",681.0,681.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,677.0,677.0,676.0,676.0
682,05/22/06,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nomination-of-susan-c-schwab-to-be-united-states-trade-representative-with-the-rank-of-ambassador-extraordinary-and-plenipotentiary-executive-office-of-the-president,"Open Executive Session to consider favorably reporting the nomination of Susan C. Schwab to be United States Trade Representative, with the rank of Ambassador Extraordinary and Plenipotentiary, Executive Office of the President",,Finance,2022-03-17,https://www.finance.senate.gov,"['Chuck Grassley', 'Max Baucus']","['', '']","[('Chuck Grassley', ''), ('Max Baucus', '')]",682.0,682.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,678.0,678.0,677.0,677.0
683,05/18/06,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-proposed-legislation-implementing-the-us-oman-free-trade-agreement-and-the-nomination-of-w-ralph-basham-of-virginia-to-be-commissioner-of-customs-department-of-homeland-security,"Open Executive Session to consider proposed legislation implementing the U.S.-Oman Free Trade Agreement, and the nomination of W. Ralph Basham, of Virginia, to be Commissioner of Customs, Department of Homeland Security",,Finance,2022-03-17,https://www.finance.senate.gov,"['Chuck Grassley', 'Max Baucus']","['', '']","[('Chuck Grassley', ''), ('Max Baucus', '')]",683.0,683.0,682.0,682.0,682.0,682.0,682.0,682.0,682.0,679.0,679.0,678.0,678.0
684,05/17/06,,https://www.finance.senate.gov/hearings/physician-owned-specialty-hospitals-profits-before-patientsd,Physician-Owned Specialty Hospitals: Profits before Patients?,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E73C1EB2-E0E5-DABF-ECEE-1B1A97A99933,"['Chuck Grassley', 'Max Baucus', 'Rev. Mike Wilson', 'Mark McClellan', 'Cindy Morrison', 'Dan Mulholland', 'John M. House', 'James Cobey']","['', '', 'https://www.finance.senate.gov/imo/media/doc/051706test.pdf', 'https://www.finance.senate.gov/imo/media/doc/051706mmtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/051706cmtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/051706dmtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/051706jhtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/051706jctest.pdf']","[('Chuck Grassley', ''), ('Max Baucus', ''), ('Rev. Mike Wilson', 'https://www.finance.senate.gov/imo/media/doc/051706test.pdf'), ('Mark McClellan', 'https://www.finance.senate.gov/imo/media/doc/051706mmtest.pdf'), ('Cindy Morrison', 'https://www.finance.senate.gov/imo/media/doc/051706cmtest.pdf'), ('Dan Mulholland', 'https://www.finance.senate.gov/imo/media/doc/051706dmtest.pdf'), ('John M. House', 'https://www.finance.senate.gov/imo/media/doc/051706jhtest.pdf'), ('James Cobey', 'https://www.finance.senate.gov/imo/media/doc/051706jctest.pdf')]",684.0,684.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,680.0,680.0,679.0,679.0
685,05/16/06,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-susan-c-schwab-to-be-united-states-trade-representative,Hearing to Consider the Nomination of Susan C. Schwab to be United States Trade Representative,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E740FFA8-F655-D927-A448-8560EB6DE650,"['Chuck Grassley', 'Max Baucus', 'Susan Schwab']","['https://www.finance.senate.gov/imo/media/doc/051706jctest.pdf', 'https://www.finance.senate.gov/imo/media/doc/051706jctest.pdf', 'https://www.finance.senate.gov/imo/media/doc/051606sstest1.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/051706jctest.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/051706jctest.pdf'), ('Susan Schwab', 'https://www.finance.senate.gov/imo/media/doc/051606sstest1.pdf')]",685.0,685.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,681.0,681.0,680.0,680.0
686,05/10/06,,https://www.finance.senate.gov/hearings/fostering-permanence-progress-achieved-and-challenges-ahead-for-americas-child-welfare-system,Fostering Permanence: Progress Achieved and Challenges Ahead for America’s Child Welfare System,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E756859B-F8DB-9FE5-DABA-F7857787122F,"['Chuck Grassley', 'Max Baucus', 'Joan Ohl', 'Jackie Hammers-Crowell', 'Gary Stangler', 'Arlene Templer', 'Joe Kroll']","['https://www.finance.senate.gov/imo/media/doc/051006cg1.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006cg1.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006jo.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006jo1.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006gs.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006at.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006jc.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/051006cg1.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/051006cg1.pdf'), ('Joan Ohl', 'https://www.finance.senate.gov/imo/media/doc/051006jo.pdf'), ('Jackie Hammers-Crowell', 'https://www.finance.senate.gov/imo/media/doc/051006jo1.pdf'), ('Gary Stangler', 'https://www.finance.senate.gov/imo/media/doc/051006gs.pdf'), ('Arlene Templer', 'https://www.finance.senate.gov/imo/media/doc/051006at.pdf'), ('Joe Kroll', 'https://www.finance.senate.gov/imo/media/doc/051006jc.pdf')]",686.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,682.0,682.0,681.0,681.0
687,04/26/06,,https://www.finance.senate.gov/hearings/authorizations-of-customs-and-trade-functions,Authorizations of Customs and Trade Functions,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=E75CCA77-DC9A-48FF-54FD-A2485E0AC743,"['Chuck Grassley', 'Max Baucus', 'Marian Duntley', 'Jerry Cook', 'Peter H. Sr. Powell', 'Brian Monks', 'Mic Dinsmore', 'Stephen Koplan', 'Julie Myers', 'Jayson Ahern', 'Timothy Skud']","['https://www.finance.senate.gov/imo/media/doc/051006jc.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006jc.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606duntleytest.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606jctest.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606pptest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606bmtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606mdtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/051006jo2.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606jmtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606jatest.pdf', 'https://www.finance.senate.gov/imo/media/doc/042606tktest.pdf']","[('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/051006jc.pdf'), ('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/051006jc.pdf'), ('Marian Duntley', 'https://www.finance.senate.gov/imo/media/doc/042606duntleytest.pdf'), ('Jerry Cook', 'https://www.finance.senate.gov/imo/media/doc/042606jctest.pdf'), ('Peter H. Sr. Powell', 'https://www.finance.senate.gov/imo/media/doc/042606pptest1.pdf'), ('Brian Monks', 'https://www.finance.senate.gov/imo/media/doc/042606bmtest.pdf'), ('Mic Dinsmore', 'https://www.finance.senate.gov/imo/media/doc/042606mdtest.pdf'), ('Stephen Koplan', 'https://www.finance.senate.gov/imo/media/doc/051006jo2.pdf'), ('Julie Myers', 'https://www.finance.senate.gov/imo/media/doc/042606jmtest.pdf'), ('Jayson Ahern', 'https://www.finance.senate.gov/imo/media/doc/042606jatest.pdf'), ('Timothy Skud', 'https://www.finance.senate.gov/imo/media/doc/042606tktest.pdf')]",687.0,687.0,686.0,686.0,686.0,686.0,686.0,686.0,686.0,683.0,683.0,682.0,682.0
